Timestamp,Order_ID,Product_Category,Region,Assigned_Facility,Production_Line,Forecasted_Demand,Actual_Order_Qty,Workforce_Required,Workforce_Deployed,Schedule_Status,Operator_Override_Flag,Machine_Temperature_C,Machine_Vibration_Hz,Predicted_Time_To_Failure_Hrs,Machine_OEE_Pct,Raw_Material_Inventory_Units,Inventory_Threshold,Procurement_Action,Live_Supplier_Quote_USD,Grid_Pricing_Period,Energy_Consumed_kWh,Carbon_Emissions_kg,Carbon_Cost_Penalty_USD
2024-06-19 10:00:00,ORD-102045,EcoBubble Washing Machine,Korea,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),1014,1014,80,80,On-Time,0,74.5060668402712,49.794952024929145,319.29920884653825,96.7133093328449,119250,20000,None,0.0,Off-Peak,2535,1014.0,0.0
2024-06-19 12:00:00,ORD-102046,Galaxy S Smartphone,Korea,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5369,5369,150,150,On-Time,0,71.25809709310668,51.69197506382515,493.85168558629994,88.99678705944812,146814,20000,None,0.0,Off-Peak,2684,1073.6000000000001,0.0
2024-06-19 14:00:00,ORD-102047,Galaxy Tab,Malaysia (SEA),Gumi (Korea) - Primary,Line 1 (High Speed),769,769,80,80,On-Time,0,74.44790434399593,49.93862963420745,311.3877937223499,88.91188016447094,57192,20000,None,0.0,Peak,384,153.60000000000002,57.6
2024-06-19 16:00:00,ORD-102048,Neo QLED TV,Japan,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),959,959,80,80,On-Time,0,77.02338080060956,49.543658630158795,442.95625296880496,88.41062652164938,23324,20000,None,0.0,Peak,479,191.60000000000002,71.85
2024-06-19 18:00:00,ORD-102049,EcoBubble Washing Machine,Japan,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),704,1056,80,80,Rerouted,0,73.08339006304338,49.09886484648342,356.8544621876574,93.52223126992133,118194,20000,None,0.0,Peak,2640,1056.0,396.0
2024-06-19 20:00:00,ORD-102050,Galaxy Tab,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1564,1564,80,80,On-Time,0,73.32966779945946,54.303023147264646,420.02306525415463,92.67737508856492,55628,20000,None,0.0,Peak,782,312.8,117.3
2024-06-19 22:00:00,ORD-102051,Galaxy S Smartphone,Africa,Gumi (Korea) - Primary,Line 2 (Standard),5443,5443,150,150,On-Time,0,78.16490359310775,52.242234374881335,328.6635711344003,93.87682883052695,141371,20000,None,0.0,Off-Peak,2721,1088.4,0.0
2024-06-20 00:00:00,ORD-102052,Galaxy A Smartphone,Europe,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),5285,5285,150,150,On-Time,0,75.96070997284603,49.20306758283466,406.34904690842524,89.80323520462875,156268,20000,None,0.0,Off-Peak,2642,1056.8,0.0
2024-06-20 02:00:00,ORD-102053,Galaxy S Smartphone,Middle East,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5005,5005,150,150,On-Time,0,72.7719445944521,54.236972636007884,488.76058185812286,96.16115341407217,136366,20000,None,0.0,Off-Peak,2502,1000.8000000000001,0.0
2024-06-20 04:00:00,ORD-102054,Galaxy Tab,China,Gumi (Korea) - Primary,Line 3 (Heavy Duty),866,866,80,72,Delayed,0,73.71567547568912,54.13801843653007,346.7129516766465,94.59853259757479,54762,20000,None,0.0,Off-Peak,433,173.20000000000002,0.0
2024-06-20 06:00:00,ORD-102055,Galaxy S Smartphone,Malaysia (SEA),Gumi (Korea) - Primary,Line 3 (Heavy Duty),5407,5407,150,150,On-Time,0,74.54622868335133,51.3720695516334,368.2182572545778,88.88431769679876,130959,20000,None,0.0,Off-Peak,2703,1081.2,0.0
2024-06-20 08:00:00,ORD-102056,Galaxy Tab,USA,Gumi (Korea) - Primary,Line 3 (Heavy Duty),1114,1114,80,80,On-Time,0,73.42115314893026,50.34606200936569,444.016141116158,92.58254766346963,53648,20000,None,0.0,Off-Peak,557,222.8,0.0
2024-06-20 10:00:00,ORD-102057,Galaxy S Smartphone,Malaysia (SEA),Noida Plant (India) - Primary,Line 3 (Heavy Duty),5537,5537,150,150,On-Time,0,72.78270679396012,50.577396881681665,324.40653772032533,90.74889441371782,125422,20000,None,0.0,Off-Peak,2768,1107.2,0.0
2024-06-20 12:00:00,ORD-102058,Galaxy S Smartphone,Japan,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5113,5113,150,150,On-Time,0,72.49811888277159,49.14671074935019,366.9906021041635,92.01122704311689,120309,20000,None,0.0,Off-Peak,2556,1022.4000000000001,0.0
2024-06-20 14:00:00,ORD-102059,Galaxy A Smartphone,Malaysia (SEA),Noida Plant (India) - Primary,Line 1 (High Speed),5279,5279,150,150,On-Time,0,71.50414019424288,50.493861500155475,493.9272968709055,97.12193985181337,150989,20000,None,0.0,Peak,2639,1055.6000000000001,395.85
2024-06-20 16:00:00,ORD-102060,EcoBubble Washing Machine,Europe,Noida Plant (India) - Primary,Line 3 (Heavy Duty),736,736,80,80,On-Time,0,71.02632849496916,47.24770423122019,465.6191129616676,96.24478614498611,117458,20000,None,0.0,Peak,1840,736.0,276.0
2024-06-20 18:00:00,ORD-102061,EcoBubble Washing Machine,Malaysia (SEA),Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),1159,1159,80,80,On-Time,1,76.30053884381064,52.282273197564805,443.97124729694923,89.04484682956178,116299,20000,None,0.0,Peak,2897,1158.8,434.55
2024-06-20 20:00:00,ORD-102062,Galaxy A Smartphone,Malaysia (SEA),Gumi (Korea) - Primary,Line 1 (High Speed),5299,5299,150,120,Delayed,1,76.8962657175063,53.331527842209866,439.29410621785917,89.7973339230366,145690,20000,None,0.0,Peak,2649,1059.6000000000001,397.35
2024-06-20 22:00:00,ORD-102063,Galaxy A Smartphone,Korea,Gumi (Korea) - Primary,Line 1 (High Speed),5311,5311,150,150,On-Time,0,78.82710492909537,44.47997413922337,356.50269969083786,95.14078434192548,140379,20000,None,0.0,Off-Peak,2655,1062.0,0.0
2024-06-21 00:00:00,ORD-102064,Galaxy S Smartphone,Korea,Noida Plant (India) - Primary,Line 2 (Standard),5076,5076,150,150,On-Time,0,79.60322776652464,46.998519555015044,410.907170289808,97.82484552067822,115233,20000,None,0.0,Off-Peak,2538,1015.2,0.0
2024-06-21 02:00:00,ORD-102065,Galaxy Tab,Malaysia (SEA),Noida Plant (India) - Primary,Line 1 (High Speed),695,695,80,80,On-Time,1,76.6894251886322,49.96540027384936,378.23037783165796,97.9266442923971,52953,20000,None,0.0,Off-Peak,347,138.8,0.0
2024-06-21 04:00:00,ORD-102066,Neo QLED TV,Middle East,Gumi (Korea) - Primary,Line 1 (High Speed),981,981,80,72,Delayed,0,72.12292059716641,53.07072503451835,435.2566917304461,91.83059321401352,22343,20000,None,0.0,Off-Peak,490,196.0,0.0
2024-06-21 06:00:00,ORD-102067,Galaxy Tab,Africa,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),1100,1100,80,80,On-Time,0,77.28925819233618,52.99936134153277,407.13281759482993,94.19342002759973,51853,20000,None,0.0,Off-Peak,550,220.0,0.0
2024-06-21 08:00:00,ORD-102068,Galaxy S Smartphone,Africa,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),4995,4995,150,150,On-Time,0,77.48728979485865,49.090895471536484,459.3150522402805,88.27378243349649,110238,20000,None,0.0,Off-Peak,2497,998.8000000000001,0.0
2024-06-21 10:00:00,ORD-102069,Galaxy A Smartphone,Korea,Noida Plant (India) - Primary,Line 2 (Standard),5432,5432,150,135,Delayed,0,76.80235428616757,51.60826086780556,303.5458311781348,88.96399524013279,134947,20000,None,0.0,Off-Peak,2716,1086.4,0.0
2024-06-21 12:00:00,ORD-102070,Galaxy A Smartphone,Japan,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5440,5440,150,150,On-Time,0,77.58874195326752,49.666296130848345,473.7793992830973,93.24567799515978,129507,20000,None,0.0,Off-Peak,2720,1088.0,0.0
2024-06-21 14:00:00,ORD-102071,Galaxy S Smartphone,Europe,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),4936,4936,150,150,On-Time,0,75.60557967600863,50.38599026175924,300.66401939829535,96.93307234310825,105302,20000,None,0.0,Peak,2468,987.2,370.2
2024-06-21 16:00:00,ORD-102072,EcoBubble Washing Machine,Europe,Gumi (Korea) - Primary,Line 2 (Standard),762,762,80,80,On-Time,0,75.43288046961705,54.79090461925411,476.52918862426145,88.67085062103352,115537,20000,None,0.0,Peak,1905,762.0,285.75
2024-06-21 18:00:00,ORD-102073,EcoBubble Washing Machine,USA,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),1263,1894,80,80,Rerouted,0,75.14305102872798,47.51273969714275,412.2549308940655,94.27752891081549,113643,20000,None,0.0,Peak,4735,1894.0,710.25
2024-06-21 20:00:00,ORD-102074,EcoBubble Washing Machine,USA,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1079,1079,80,64,Delayed,1,74.38009345318333,46.58349679871935,444.1255231954643,94.11451609171426,112564,20000,None,0.0,Peak,2697,1078.8,404.55
2024-06-21 22:00:00,ORD-102075,Galaxy A Smartphone,USA,Queretaro (Mexico) - Partner,Line 2 (Standard),4999,4999,150,150,On-Time,0,77.24215736049015,51.29753770350736,392.54370565873,96.79600613806696,124508,20000,None,0.0,Off-Peak,2499,999.6,0.0
2024-06-22 00:00:00,ORD-102076,Galaxy Tab,China,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),1039,1558,80,80,Rerouted,0,72.34833823043921,50.23009808743086,458.3110455157595,91.08823292602837,50295,20000,None,0.0,Off-Peak,779,311.6,0.0
2024-06-22 02:00:00,ORD-102077,Bespoke Refrigerator,Europe,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),921,921,80,80,On-Time,0,75.83422281837106,56.6200573952744,363.15363075989717,96.61955651704135,153710,20000,None,0.0,Off-Peak,2302,920.8000000000001,0.0
2024-06-22 04:00:00,ORD-102078,Neo QLED TV,India,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1074,1611,80,80,Rerouted,0,74.9824955510201,47.53809331588099,337.00767174426477,97.26614158046571,20732,20000,None,0.0,Off-Peak,805,322.0,0.0
2024-06-22 06:00:00,ORD-102079,Neo QLED TV,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),620,620,80,80,On-Time,0,73.6166961933418,42.795875913100765,468.90802627505354,92.69237410070203,20112,20000,None,0.0,Off-Peak,310,124.0,0.0
2024-06-22 08:00:00,ORD-102080,Galaxy Tab,China,Noida Plant (India) - Primary,Line 1 (High Speed),844,844,80,80,On-Time,0,71.13332429285126,52.074975703798636,481.21075951234536,97.3479763339186,49451,20000,None,0.0,Off-Peak,422,168.8,0.0
2024-06-22 10:00:00,ORD-102081,Galaxy S Smartphone,Europe,Noida Plant (India) - Primary,Line 2 (Standard),5082,5082,150,150,On-Time,1,77.19714678662207,50.28984986354815,468.81741107980395,88.34288406000177,100220,20000,None,0.0,Off-Peak,2541,1016.4000000000001,0.0
2024-06-22 12:00:00,ORD-102082,EcoBubble Washing Machine,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),797,797,80,80,On-Time,0,71.92988291600105,57.70994132490825,388.39855729284335,94.52227366805023,111767,20000,None,0.0,Off-Peak,1992,796.8000000000001,0.0
2024-06-22 14:00:00,ORD-102083,Galaxy A Smartphone,Middle East,Gumi (Korea) - Primary,Line 2 (Standard),5226,5226,150,150,On-Time,0,76.13089726492889,55.095861954070486,315.54243349914526,97.44040857689632,119282,20000,None,0.0,Peak,2613,1045.2,391.95
2024-06-22 16:00:00,ORD-102084,Galaxy S Smartphone,Middle East,Gumi (Korea) - Primary,Line 2 (Standard),5301,5301,150,150,On-Time,0,73.51300552173026,50.14745230911458,371.97254209482395,88.91389138934748,94919,20000,None,0.0,Peak,2650,1060.0,397.5
2024-06-22 18:00:00,ORD-102085,Galaxy S Smartphone,USA,Noida Plant (India) - Primary,Line 2 (Standard),5143,5143,150,150,On-Time,0,76.47984238729501,54.696109324345116,322.3529534481381,97.75480764693968,89776,20000,None,0.0,Peak,2571,1028.4,385.65
2024-06-22 20:00:00,ORD-102086,EcoBubble Washing Machine,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),1074,1074,80,72,Delayed,1,76.07099530270634,45.8526299100315,306.0933032789853,89.52323143799845,110693,20000,None,0.0,Peak,2685,1074.0,402.75
2024-06-22 22:00:00,ORD-102087,Neo QLED TV,India,Noida Plant (India) - Primary,Line 1 (High Speed),864,864,80,80,On-Time,0,77.63644588136377,52.91949035120738,381.3181776964782,96.96128490397192,19248,20000,Auto-Ordered via API,5.09,Off-Peak,432,172.8,0.0
2024-06-23 00:00:00,ORD-102088,Neo QLED TV,China,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1389,1389,80,80,On-Time,0,76.1776443509388,48.683868512462006,420.14508467351334,92.31308778699264,167859,20000,None,0.0,Off-Peak,694,277.6,0.0
2024-06-23 02:00:00,ORD-102089,Bespoke Refrigerator,Japan,Queretaro (Mexico) - Partner,Line 3 (Heavy Duty),802,802,80,80,On-Time,0,74.83567940107888,45.38827196585346,483.2263384604072,94.11156429944275,152908,20000,None,0.0,Off-Peak,2005,802.0,0.0
2024-06-23 04:00:00,ORD-102090,Galaxy S Smartphone,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5169,5169,150,150,On-Time,0,74.84049057670128,47.29829459819024,467.1065821662848,95.38120133726288,84607,20000,None,0.0,Off-Peak,2584,1033.6000000000001,0.0
2024-06-23 06:00:00,ORD-102091,Galaxy S Smartphone,China,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5517,5517,150,150,On-Time,0,74.41790896150796,56.88971802442365,369.8026417991531,91.04282105124342,79090,20000,None,0.0,Off-Peak,2758,1103.2,0.0
2024-06-23 08:00:00,ORD-102092,EcoBubble Washing Machine,Australia/NZ,Noida Plant (India) - Primary,Line 2 (Standard),920,920,80,80,On-Time,0,73.33721919636446,47.173569386368186,496.41562183198084,90.89351622771747,109773,20000,None,0.0,Off-Peak,2300,920.0,0.0
2024-06-23 10:00:00,ORD-102093,Bespoke Refrigerator,Australia/NZ,Noida Plant (India) - Primary,Line 1 (High Speed),612,612,80,80,On-Time,0,72.19133352558698,41.35948815722975,474.1356489731994,89.32837416056593,152296,20000,None,0.0,Off-Peak,1530,612.0,0.0
2024-06-23 12:00:00,ORD-102094,Galaxy S Smartphone,Africa,Queretaro (Mexico) - Partner,Line 2 (Standard),5532,5532,150,135,Delayed,0,76.85026482749947,47.82379344207575,433.64332563172616,92.28943412954884,73558,20000,None,0.0,Off-Peak,2766,1106.4,0.0
2024-06-23 14:00:00,ORD-102095,Galaxy Tab,Europe,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),1197,1197,80,80,On-Time,0,75.55187525003517,47.877004937930835,483.25178318063627,92.14095877137353,48254,20000,None,0.0,Peak,598,239.20000000000002,89.7
2024-06-23 16:00:00,ORD-102096,Galaxy A Smartphone,Middle East,Gumi (Korea) - Primary,Line 1 (High Speed),5341,5341,150,150,On-Time,0,76.61462051680427,49.58119650453323,445.33734966218327,91.15480367548469,113941,20000,None,0.0,Peak,2670,1068.0,400.5
2024-06-23 18:00:00,ORD-102097,EcoBubble Washing Machine,India,Gumi (Korea) - Primary,Line 1 (High Speed),978,978,80,80,On-Time,0,72.43276770088177,48.183346060845594,470.9556870832178,97.50529057513076,108795,20000,None,0.0,Peak,2445,978.0,366.75
2024-06-23 20:00:00,ORD-102098,Neo QLED TV,Africa,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1332,1332,80,80,On-Time,0,77.12422169154594,49.77685683877431,323.1829181663098,97.80496450427101,166527,20000,None,0.0,Peak,666,266.40000000000003,99.9
2024-06-23 22:00:00,ORD-102099,Galaxy S Smartphone,Africa,Queretaro (Mexico) - Partner,Line 1 (High Speed),5186,5186,150,150,On-Time,0,75.11918750294188,50.73160084837346,350.3882566855751,96.47345934830292,68372,20000,None,0.0,Off-Peak,2593,1037.2,0.0
2024-06-24 00:00:00,ORD-102100,Neo QLED TV,China,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1323,1323,80,80,On-Time,0,74.37903440824627,50.802155600979795,24.0,90.0,165204,20000,None,0.0,Off-Peak,661,264.40000000000003,0.0
2024-06-24 02:00:00,ORD-102101,Bespoke Refrigerator,Europe,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),1172,1172,80,80,On-Time,0,79.0228728008701,52.91426257032497,21.90909090909091,87.72727272727273,151124,20000,None,0.0,Off-Peak,2930,1172.0,0.0
2024-06-24 04:00:00,ORD-102102,Galaxy Tab,Japan,Gumi (Korea) - Primary,Line 2 (Standard),970,970,80,80,On-Time,0,78.75529340763343,56.44810560443233,19.81818181818182,85.45454545454545,47284,20000,None,0.0,Off-Peak,485,194.0,0.0
2024-06-24 06:00:00,ORD-102103,Galaxy A Smartphone,Malaysia (SEA),Noida Plant (India) - Primary,Line 1 (High Speed),5394,5394,150,150,On-Time,0,77.52798482218057,57.922819612840385,17.727272727272727,83.18181818181819,108547,20000,None,0.0,Off-Peak,2697,1078.8,0.0
2024-06-24 08:00:00,ORD-102104,Neo QLED TV,Malaysia (SEA),Queretaro (Mexico) - Partner,Line 2 (Standard),931,931,80,80,On-Time,0,81.94878854276095,62.46055760317718,15.636363636363637,80.9090909090909,164273,20000,None,0.0,Off-Peak,465,186.0,0.0
2024-06-24 10:00:00,ORD-102105,Galaxy Tab,India,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),1517,1517,80,80,On-Time,0,83.98317389179596,65.81288961095902,13.545454545454547,78.63636363636364,45767,20000,None,0.0,Off-Peak,758,303.2,0.0
2024-06-24 12:00:00,ORD-102106,Neo QLED TV,China,Noida Plant (India) - Primary,Line 2 (Standard),905,905,80,80,On-Time,0,83.60606632702886,69.33240126713794,11.454545454545455,76.36363636363636,163368,20000,None,0.0,Off-Peak,452,180.8,0.0
2024-06-24 14:00:00,ORD-102107,Galaxy S Smartphone,Korea,Gumi (Korea) - Primary,Line 2 (Standard),5490,5490,150,150,On-Time,0,87.32942624784961,73.31366598564708,9.363636363636363,74.0909090909091,62882,20000,None,0.0,Peak,2745,1098.0,411.75
2024-06-24 16:00:00,ORD-102108,Galaxy Tab,Europe,Gumi (Korea) - Primary,Line 3 (Heavy Duty),828,828,80,80,On-Time,0,90.26243692505092,74.42474152753917,7.272727272727273,71.81818181818181,44939,20000,None,0.0,Peak,414,165.60000000000002,62.1
2024-06-24 18:00:00,ORD-102109,Galaxy S Smartphone,Korea,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5271,5271,150,150,On-Time,0,92.46878525038534,78.6086732480347,5.181818181818183,69.54545454545455,57611,20000,None,0.0,Peak,2635,1054.0,395.25
2024-06-24 20:00:00,ORD-102110,Galaxy S Smartphone,Europe,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5025,5025,150,150,Maintenance Reroute,0,93.34242968102693,82.98722735390095,3.0909090909090935,67.27272727272727,52586,20000,None,0.0,Peak,2512,1004.8000000000001,376.8
2024-06-24 22:00:00,ORD-102111,Galaxy S Smartphone,Europe,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),4923,4923,150,150,Maintenance Reroute,0,97.02050414932425,85.23091516903658,1.0,65.0,47663,20000,None,0.0,Off-Peak,2461,984.4000000000001,0.0
2024-06-25 00:00:00,ORD-102112,Neo QLED TV,Middle East,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1312,1312,80,80,Maintenance Reroute,0,72.10629112941838,48.13480539352445,318.7390209682701,92.38534948852413,162056,20000,None,0.0,Off-Peak,656,262.40000000000003,0.0
2024-06-25 02:00:00,ORD-102113,Galaxy S Smartphone,Europe,Gumi (Korea) - Primary,Line 1 (High Speed),5362,5362,150,135,Delayed,0,76.809885711954,49.551984546636575,398.95492336413565,96.15911132135949,42301,20000,None,0.0,Off-Peak,2681,1072.4,0.0
2024-06-25 04:00:00,ORD-102114,Galaxy A Smartphone,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),4736,4736,150,150,On-Time,0,72.8288884121661,46.398515721676915,398.7252089201005,94.93272235704082,103811,20000,None,0.0,Off-Peak,2368,947.2,0.0
2024-06-25 06:00:00,ORD-102115,Galaxy S Smartphone,Korea,Noida Plant (India) - Primary,Line 3 (Heavy Duty),4867,4867,150,150,On-Time,0,77.13082885019531,54.55577874037389,461.2316414301863,89.20511769989554,37434,20000,None,0.0,Off-Peak,2433,973.2,0.0
2024-06-25 08:00:00,ORD-102116,Galaxy Tab,Africa,Noida Plant (India) - Primary,Line 1 (High Speed),659,659,80,80,On-Time,0,74.56032135544567,53.332706678473755,353.83810947167467,90.39186502494972,44280,20000,None,0.0,Off-Peak,329,131.6,0.0
2024-06-25 10:00:00,ORD-102117,Neo QLED TV,USA,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),969,969,80,80,On-Time,0,79.29398797879661,50.97184371475204,364.71196850757144,89.85330593712973,161087,20000,None,0.0,Off-Peak,484,193.60000000000002,0.0
2024-06-25 12:00:00,ORD-102118,Neo QLED TV,USA,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),1082,1082,80,80,On-Time,0,75.41340998931003,50.397770491597875,447.6829530113334,95.01666123306873,160005,20000,None,0.0,Off-Peak,541,216.4,0.0
2024-06-25 14:00:00,ORD-102119,Galaxy A Smartphone,Japan,Gumi (Korea) - Primary,Line 2 (Standard),4987,4987,150,150,On-Time,0,76.4115974263973,44.729195662028744,433.83914656504555,97.1114294794542,98824,20000,None,0.0,Peak,2493,997.2,373.95
2024-06-25 16:00:00,ORD-102120,Neo QLED TV,China,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),935,935,80,80,On-Time,0,70.62393863226573,50.93882622515421,342.1362511492473,92.73195414531469,159070,20000,None,0.0,Peak,467,186.8,70.05
2024-06-25 18:00:00,ORD-102121,Galaxy S Smartphone,Europe,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5244,5244,150,135,Delayed,0,72.91913347891557,52.678482456563046,377.53628530978295,94.96339803008023,32190,20000,None,0.0,Peak,2622,1048.8,393.3
2024-06-25 20:00:00,ORD-102122,Galaxy A Smartphone,Malaysia (SEA),Gumi (Korea) - Primary,Line 3 (Heavy Duty),4924,4924,150,150,On-Time,0,73.44088030202366,49.86504394559011,378.5944663736932,88.94062503281755,93900,20000,None,0.0,Peak,2462,984.8000000000001,369.3
2024-06-25 22:00:00,ORD-102123,Galaxy S Smartphone,Australia/NZ,Noida Plant (India) - Primary,Line 2 (Standard),4893,4893,150,150,On-Time,0,71.25528031792685,44.8620218246565,474.1477227763178,95.69785660806974,27297,20000,None,0.0,Off-Peak,2446,978.4000000000001,0.0
2024-06-26 00:00:00,ORD-102124,EcoBubble Washing Machine,Europe,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1378,1378,80,80,On-Time,0,74.96061234562865,49.45964317043878,450.99101931057805,91.9258793602831,107417,20000,None,0.0,Off-Peak,3445,1378.0,0.0
2024-06-26 02:00:00,ORD-102125,Galaxy Tab,Japan,Queretaro (Mexico) - Partner,Line 1 (High Speed),1111,1666,80,80,Rerouted,0,73.42490270678024,54.47588119604678,358.31217259902604,97.6567747008272,42614,20000,None,0.0,Off-Peak,833,333.20000000000005,0.0
2024-06-26 04:00:00,ORD-102126,EcoBubble Washing Machine,Australia/NZ,Noida Plant (India) - Primary,Line 1 (High Speed),1204,1204,80,72,Delayed,0,78.16524670748376,45.25848336711235,423.80212569247374,91.23089342761783,106213,20000,None,0.0,Off-Peak,3010,1204.0,0.0
